Date,Baseline Inflow,2040_Inflow,2070_Inflow,2100_Inflow
4/17/1985,851.5,158.1,415,421.4
4/18/1985,911.2,157.5,393,383.7
4/19/1985,926.5,156.9,377.7,347.5
4/20/1985,923.8,156.5,369.2,314.3
4/21/1985,930.7,156.9,360.1,285.2
4/22/1985,992.6,157.7,350.6,260.8
4/23/1985,1048,159.8,342.3,241.5
4/24/1985,1080,162.2,333.7,224.1
4/25/1985,1097,164.1,338.7,208.8
4/26/1985,1111,165.2,338.6,195.7
4/27/1985,1139,165.3,334.4,184.9
4/28/1985,1180,165.1,329.2,176
4/29/1985,1205,163,325.3,168.4
4/30/1985,1158,160.8,323.2,162.2
5/1/1985,1076,158.5,325.9,157.1
5/2/1985,1001,156.2,331.2,152.7
5/3/1985,939.1,154.1,352.5,148.8
5/4/1985,909.1,153.6,361.5,145.5
5/5/1985,919.6,154.4,357.2,142.9
5/6/1985,950.8,155.3,348,140
5/7/1985,957.5,154.1,334.7,137.1
5/8/1985,942.4,151.9,320.5,134.2
5/9/1985,923.4,149.2,307,131.6
5/10/1985,915.9,146.2,294.4,129
5/11/1985,973.2,143.1,307.1,126.9
5/12/1985,1164,140.8,407,163.1
5/13/1985,1546,144.1,579.8,289.9
5/14/1985,1668,152.8,784.3,541.6
5/15/1985,1660,163.2,1081,875.3
5/16/1985,1632,173.8,1463,1117
5/17/1985,1634,190,2841,1302
5/18/1985,1726,248.3,4187,1481
5/19/1985,1931,406.3,5096,1698
5/20/1985,2078,536.2,5278,1941
5/21/1985,2130,638.9,5141,2142
5/22/1985,2185,822.2,5558,2374
5/23/1985,2290,995.5,5303,2429
5/24/1985,2519,1083,4952,2547
5/25/1985,3177,1198,5326,2710
5/26/1985,3165,1246,11441,2988
5/27/1985,3001,1340,12616,3297
5/28/1985,2839,1518,12810,3619
5/29/1985,2707,1753,11559,3746
5/30/1985,2553,2006,9948,3887
5/31/1985,2456,2216,8516,3779
6/1/1985,2591,2596,7467,3692
6/2/1985,2859,2759,6893,3682
6/3/1985,3322,3151,6839,3751
6/4/1985,3565,3532,8803,3937
6/5/1985,3728,3896,8937,4234
6/6/1985,3935,4307,8444,4237
6/7/1985,4210,4806,7929,4179
6/8/1985,4471,5363,7531,4140
6/9/1985,4739,5581,7318,4360
6/10/1985,5650,5820,7204,4447
6/11/1985,5814,6065,7166,4511
6/12/1985,5629,6291,7214,4530
6/13/1985,5515,6829,7365,4574
6/14/1985,6044,7480,7643,4658
6/15/1985,6454,7528,8029,4786
6/16/1985,6240,7452,8410,4892
6/17/1985,5951,7446,9166,4979
6/18/1985,5675,7353,9393,5071
6/19/1985,5291,7044,9696,5173
6/20/1985,5018,6709,13564,5259
6/21/1985,4886,6433,13681,5334
6/22/1985,7626,6214,12776,5950
6/23/1985,7994,6070,11791,6073
6/24/1985,7677,5991,10862,5853
6/25/1985,7248,5958,10178,5598
6/26/1985,6959,6018,9667,5479
6/27/1985,6819,6076,9341,5557
6/28/1985,6816,6126,9144,5732
6/29/1985,9286,6186,8959,5998
6/30/1985,9550,6288,8843,6288
7/1/1985,9538,6395,8682,6627
7/2/1985,9210,6466,9053,7133
7/3/1985,9079,6656,15189,7905
7/4/1985,9147,7015,15766,8830
7/5/1985,9337,7937,15012,9744
7/6/1985,9528,18803,14145,10699
7/7/1985,9687,22878,13560,11385
7/8/1985,9810,22125,13281,11916
7/9/1985,9840,19279,13195,12294
7/10/1985,9990,16510,13246,12528
7/11/1985,9991,14545,14395,12801
7/12/1985,10118,13726,16380,13405
7/13/1985,10280,13335,16832,14150
7/14/1985,10546,13143,16982,15079
7/15/1985,10814,13271,17203,15992
7/16/1985,10850,13349,17574,16738
7/17/1985,10598,13473,17659,16986
7/18/1985,10213,13511,17576,16695
7/19/1985,9691,13510,17695,16288
7/20/1985,9382,13663,17679,15981
7/21/1985,9417,14224,17752,15884
7/22/1985,10267,15381,17975,15941
7/23/1985,10553,16371,18284,16026
7/24/1985,11465,17017,18428,16032
7/25/1985,11988,17386,18496,16057
7/26/1985,12103,17439,18458,16091
7/27/1985,11448,17353,18336,16174
7/28/1985,11698,17098,20692,16273
7/29/1985,11479,16915,20481,16391
7/30/1985,10827,16447,19399,16460
7/31/1985,10212,15936,18194,16373
8/1/1985,9568,15841,17119,16083
8/2/1985,8932,14927,16124,15637
8/3/1985,8338,13905,15291,15180
8/4/1985,7804,13218,14498,14594
8/5/1985,7318,12063,13729,13982
8/6/1985,6902,10950,13029,13527
8/7/1985,6801,9942,12439,13330
8/8/1985,6579,9022,12021,13655
8/9/1985,6460,8289,11789,13215
8/10/1985,6491,7875,11719,12275
8/11/1985,6652,7766,11722,11452
8/12/1985,6894,8001,11762,11893
8/13/1985,7023,8574,11805,11636
8/14/1985,7373,9569,11798,11018
8/15/1985,7321,9926,12539,10392
8/16/1985,7212,10052,12291,11819
8/17/1985,7091,10073,11835,11312
8/18/1985,7049,10038,11390,10441
8/19/1985,7087,10030,11027,9743
8/20/1985,7184,10062,10772,9274
8/21/1985,7294,11308,10575,9037
8/22/1985,7380,11265,10343,8976
8/23/1985,7831,10872,10077,9021
8/24/1985,7856,10452,10116,9063
8/25/1985,7513,10133,9913,9104
8/26/1985,7137,9821,9433,9307
8/27/1985,6842,9573,9012,9458
8/28/1985,6683,9448,8797,9559
8/29/1985,6695,9412,9238,9666
8/30/1985,6807,9398,9183,9713
8/31/1985,6964,9400,9081,9746
9/1/1985,7113,9498,9032,9787
9/2/1985,7065,12361,9013,9786
9/3/1985,6870,12482,8916,9669
9/4/1985,6568,11103,8706,9399
9/5/1985,6190,9570,8407,9089
9/6/1985,5783,8258,8068,8855
9/7/1985,5403,7236,7702,8363
9/8/1985,5054,6440,7305,7825
9/9/1985,4736,5852,6901,7312
9/10/1985,4465,5480,6558,6884
9/11/1985,4183,5069,6366,6520
9/12/1985,3965,4676,6018,6241
9/13/1985,3710,4329,5681,5904
9/14/1985,3518,4024,5418,5523
9/15/1985,3376,3739,5245,5183
9/16/1985,3267,3514,5155,4925
9/17/1985,3229,3348,5157,4801
9/18/1985,3286,3302,7293,4846
9/19/1985,3432,3482,8049,5072
9/20/1985,3633,3811,7493,5307
9/21/1985,3691,4211,7135,5535
9/22/1985,3495,7785,6473,6998
9/23/1985,3194,8966,5732,7134
9/24/1985,2864,7904,5001,6628
9/25/1985,2548,6448,4362,6145
9/26/1985,2273,5178,3816,5445
9/27/1985,2081,4203,3526,4842
9/28/1985,1986,3490,3360,4420
9/29/1985,1921,2974,3068,7642
9/30/1985,2098,2596,2954,7390
10/1/1985,2168,2350,2813,6242
10/2/1985,2067,2259,2670,5125
10/3/1985,1932,2098,2546,4440
10/4/1985,1779,1933,2427,3784
10/5/1985,1623,1822,2315,3654
10/6/1985,1470,1705,2169,3190
10/7/1985,1322,1601,2022,2697
10/8/1985,1189,1515,1879,2278
10/9/1985,1076,1460,1748,1955
10/10/1985,983.6,1401,1634,1714
10/11/1985,933.3,1387,1536,1545
10/12/1985,885.6,1396,1452,1428
10/13/1985,846.6,1353,1398,1346
10/14/1985,856.2,1300,1352,1291
10/15/1985,793.3,1251,1315,1246
10/16/1985,714.4,1210,1271,1201
10/17/1985,639.5,1177,1226,1148
10/18/1985,574.6,1149,1184,1077
10/19/1985,520.2,1126,1147,1005
10/20/1985,477.2,1104,1114,937.5
10/21/1985,519.4,1085,1103,888.6
10/22/1985,508.5,1068,1220,855.3
10/23/1985,466.2,1052,1194,839.8
10/24/1985,423.3,1037,1198,860.2
10/25/1985,387.6,1023,1145,898.3
10/26/1985,589.5,1016,1099,1138
10/27/1985,667.3,1061,1070,1188
10/28/1985,597.8,1248,1080,1227
10/29/1985,505.3,1350,1252,1291
10/30/1985,427.9,1374,1533,1570
10/31/1985,372,1379,1596,2199
11/1/1985,334,1357,1518,4503
11/2/1985,308.7,1312,1408,4240
11/3/1985,291.8,1257,1304,3391
11/4/1985,280.2,1200,1214,2578
11/5/1985,272,1145,1141,1952
11/6/1985,265.9,1093,1079,1508
11/7/1985,260.9,1047,1026,1203
11/8/1985,256.8,1005,982,994.2
11/9/1985,253.4,969.5,944.2,849.2
11/10/1985,251.2,939.2,911.9,746.3
11/11/1985,248.2,967.3,884.4,671.5
11/12/1985,247.3,989.7,862.6,615.6
11/13/1985,246.4,968.5,894.9,572.9
11/14/1985,243.1,1085,1031,539.6
11/15/1985,239.4,1173,1267,560.8
11/16/1985,236.1,1248,1387,651.3
11/17/1985,233,2209,1446,732.2
11/18/1985,230.2,2285,1495,808.1
11/19/1985,227.5,2120,1515,838.6
11/20/1985,225,1907,1480,823.3
11/21/1985,222.6,1710,1409,785.2
11/22/1985,220.4,1544,1327,747.5
11/23/1985,218.2,1409,1241,702.2
11/24/1985,216,1299,1162,674.4
11/25/1985,214,1316,1089,697.6
11/26/1985,212,1241,1021,658
11/27/1985,210,1152,960.4,604.7
11/28/1985,208,1072,907.1,555.2
11/29/1985,206.1,1005,861.3,513.9
11/30/1985,204.3,951.3,822.5,480.6
12/1/1985,202.5,907.5,788.5,453.6
12/2/1985,200.7,871.5,759.1,431.7
12/3/1985,198.9,841.4,734.1,413.6
12/4/1985,197.2,815.8,712.8,398.4
12/5/1985,196.6,793.7,694.7,385.5
12/6/1985,195.6,774.5,679.2,374.4
12/7/1985,194.2,757.6,666,365.1
12/8/1985,192.3,742.5,654.5,357.3
12/9/1985,190.3,728.8,644.1,350.3
12/10/1985,188.4,716.2,634.9,343.9
12/11/1985,186.6,704.8,628.7,338.2
12/12/1985,185.3,694.5,624.4,333.5
12/13/1985,259.8,685,620.1,329.3
12/14/1985,260.1,676.1,616,325.3
12/15/1985,240.8,667.5,609.4,321.7
12/16/1985,220.8,659.2,602,319
12/17/1985,205.1,651.3,594.9,315.9
12/18/1985,193.9,643.8,590.4,312.6
12/19/1985,186.2,636.6,584.6,318.9
12/20/1985,180.9,629.9,578.5,421.9
12/21/1985,177.2,623.7,572.7,421.1
12/22/1985,174.7,864.2,567.8,393.1
12/23/1985,172.2,1334,562.6,364.2
12/24/1985,170,1309,557.5,341
12/25/1985,168.1,1181,552.6,323.7
12/26/1985,166.3,1142,547.9,311.1
12/27/1985,164.7,1049,543.3,301.7
12/28/1985,163.2,960.3,734.7,294.5
12/29/1985,161.8,887,1099,288.7
12/30/1985,160.5,829.5,1270,284.1
12/31/1985,159.2,784.5,1250,308.4
1/1/1986,157.9,748.8,1183,307.9
1/2/1986,156.7,720.3,1105,321.9
1/3/1986,155.4,699,1029,524.9
1/4/1986,154.3,1442,966.3,534.5
1/5/1986,153.1,1458,907.8,488.9
1/6/1986,151.9,1304,854.1,437.1
1/7/1986,150.8,1139,805.4,393.2
1/8/1986,149.7,1006,763,359.1
1/9/1986,148.6,907.7,726.8,333.2
1/10/1986,148.4,837,696.1,313.4
1/11/1986,147.9,786,670,298
1/12/1986,146.6,748.2,647.8,285.8
1/13/1986,145.1,719.1,628.8,275.9
1/14/1986,143.8,695.8,612.5,267.7
1/15/1986,142.5,676.5,598.3,260.8
1/16/1986,141.4,660.1,585.9,254.9
1/17/1986,140.3,645.7,575,249.9
1/18/1986,139.2,632.9,565.2,245.5
1/19/1986,138.2,622,556.4,241.7
1/20/1986,137.1,611.4,548.4,239.1
1/21/1986,136.1,601.6,542.7,239.5
1/22/1986,135.1,594,536.5,237.6
1/23/1986,134.2,585.7,529.9,235.3
1/24/1986,133.2,577.3,523.5,232.5
1/25/1986,132.2,569.2,517.4,229.6
1/26/1986,131.3,562,511.5,226.8
1/27/1986,130.4,555.4,505.9,224.2
1/28/1986,129.4,548.5,500.6,221.9
1/29/1986,128.5,541.8,495.4,220.7
1/30/1986,127.6,535.4,492.7,218.6
1/31/1986,126.7,529.3,489.5,216.4
2/1/1986,125.8,523.5,484.3,214.3
2/2/1986,125,518,478.8,212.3
2/3/1986,124.1,819.2,473.6,210.5
2/4/1986,123.2,2435,468.6,298.6
2/5/1986,122.4,3729,463.9,659.6
2/6/1986,121.5,3712,459.4,903.4
2/7/1986,120.7,3341,455.1,842.2
2/8/1986,119.9,2920,451,721.7
2/9/1986,119.1,2544,447.2,610.1
2/10/1986,118.2,2231,443.5,523
2/11/1986,117.4,1974,439.8,458.7
2/12/1986,116.5,1762,435.8,411.8
2/13/1986,115.7,1585,431.8,932.2
2/14/1986,114.9,1437,427.8,1617
2/15/1986,114.1,1311,424,1885
2/16/1986,113.3,1204,420.3,1823
2/17/1986,112.5,1111,416.7,1678
2/18/1986,111.7,1031,413.4,1586
2/19/1986,111.3,962.8,410,1444
2/20/1986,110.6,903,406.6,1310
2/21/1986,109.8,851,404.5,1178
2/22/1986,109,808.8,403.6,1061
2/23/1986,108.1,771,400.4,961.2
2/24/1986,107.3,737.1,398,874.7
2/25/1986,106.6,1919,394.5,1151
2/26/1986,105.8,2643,390.8,1177
2/27/1986,105.2,2668,386.8,1168
2/28/1986,104.5,2533,426.2,1250
3/1/1986,103.8,2690,1211,1365
3/2/1986,103,3104,2468,1434
3/3/1986,102.3,4654,3029,1806
3/4/1986,101.6,5738,2993,2948
3/5/1986,100.9,5962,2805,5568
3/6/1986,100.3,5708,3139,6098
3/7/1986,99.78,5307,3641,5958
3/8/1986,99.49,4889,4833,5669
3/9/1986,99.65,4468,4874,5166
3/10/1986,100.6,4065,4557,4572
3/11/1986,101.5,3917,4145,4007
3/12/1986,101.6,3737,3737,3506
3/13/1986,100.2,3444,3414,3074
3/14/1986,98.46,3146,3072,2703
3/15/1986,96.89,2860,2766,2387
3/16/1986,95.78,2597,2493,2117
3/17/1986,95.31,2359,2252,1886
3/18/1986,95.34,2147,2039,1692
3/19/1986,94.54,2051,1851,1527
3/20/1986,93.25,1901,1686,1385
3/21/1986,91.98,1752,1541,1264
3/22/1986,90.88,1617,1414,1159
3/23/1986,89.93,1496,1302,1070
3/24/1986,89.68,1391,1205,993.4
3/25/1986,90.16,1342,1121,927.7
3/26/1986,107.2,1354,1138,899.1
3/27/1986,144.1,1360,1171,1013
3/28/1986,160.7,1521,1709,1163
3/29/1986,164.7,2344,1884,1286
3/30/1986,161.4,3743,1944,2200
3/31/1986,154.3,5577,1929,2707
4/1/1986,145.6,5886,2326,2912
4/2/1986,136.5,5557,2496,2751
4/3/1986,127.9,5032,2483,2486
4/4/1986,120.1,4502,2383,2221
4/5/1986,113.3,4023,2253,2041
4/6/1986,135.6,3603,2119,1900
4/7/1986,224.1,3238,2163,1758
4/8/1986,250.1,2921,2280,1673
4/9/1986,260.4,2651,2302,1585
4/10/1986,260.5,2995,2274,1514
4/11/1986,255.9,3216,2180,1451
4/12/1986,241.4,3391,2050,1386
4/13/1986,235.7,3170,1912,1341
4/14/1986,238.6,2882,1776,1314
4/15/1986,247.2,2605,1743,1301
4/16/1986,260.6,2361,1915,1293
4/17/1986,276.8,2153,1937,1323
4/18/1986,298.8,1975,1963,1781
4/19/1986,328.3,1848,1961,2151
4/20/1986,367.4,1774,1991,2055
4/21/1986,813,1741,2002,1854
4/22/1986,1605,1721,1970,1657
4/23/1986,1752,1668,1888,1484
4/24/1986,1647,1595,1780,1336
4/25/1986,1496,1514,1679,1212
4/26/1986,1297,1481,1608,1119
4/27/1986,1106,1516,1620,1075
4/28/1986,953.4,1561,1707,1043
4/29/1986,831.6,1622,1808,1020
4/30/1986,759.3,1717,1850,1288
5/1/1986,724.2,1802,1834,1329
5/2/1986,791.1,1970,1795,1507
5/3/1986,866.8,2010,1770,1564
5/4/1986,921.8,1996,1772,1579
5/5/1986,993.4,1992,1785,1624
5/6/1986,1136,1999,1813,1652
5/7/1986,1488,2020,1859,1898
5/8/1986,1660,2031,1885,2907
5/9/1986,1748,2044,1966,3008
5/10/1986,1831,2141,2092,2822
5/11/1986,1950,2204,2171,2613
5/12/1986,2147,2180,2263,2455
5/13/1986,2201,2189,2349,2431
5/14/1986,2235,2210,2449,2477
5/15/1986,2312,2181,2566,2569
5/16/1986,2379,2209,2721,2696
5/17/1986,2375,2132,2828,2779
5/18/1986,2261,2024,2802,2762
5/19/1986,2074,1893,2686,2675
5/20/1986,1903,1755,2514,2527
5/21/1986,1769,1620,2364,2363
5/22/1986,1760,1496,2404,2217
5/23/1986,1743,1389,2306,2127
5/24/1986,1738,1299,2254,2233
5/25/1986,1841,1249,2248,2505
5/26/1986,2290,1335,2429,2995
5/27/1986,2353,1539,2659,3430
5/28/1986,2310,1750,3036,4000
5/29/1986,2156,1814,2974,5826
5/30/1986,1978,1812,2847,8140
5/31/1986,1816,1811,2702,9497
6/1/1986,1689,1722,2585,9323
6/2/1986,1600,1623,2517,8649
6/3/1986,1601,1539,2495,7733
6/4/1986,1608,1499,2550,6814
6/5/1986,1664,1494,2669,6473
6/6/1986,1770,1543,2843,7445
6/7/1986,1910,1726,3385,7044
6/8/1986,2102,2155,3563,6362
6/9/1986,2291,2987,3595,5753
6/10/1986,2549,3826,4030,5385
6/11/1986,3055,4269,4066,5110
6/12/1986,3159,4434,4001,5035
6/13/1986,3239,4646,3871,5097
6/14/1986,3275,4805,4404,5343
6/15/1986,3401,5086,4459,5779
6/16/1986,3626,5289,4488,6147
6/17/1986,3978,5572,4469,6317
6/18/1986,4439,5923,4565,6596
6/19/1986,4816,6496,4659,6996
6/20/1986,5363,6830,5010,7510
6/21/1986,5937,7112,5621,10141
6/22/1986,6386,9005,6407,13245
6/23/1986,6751,9515,7168,19558
6/24/1986,7009,9654,7757,20206
6/25/1986,7259,9485,9246,19082
6/26/1986,7204,9140,9148,16898
6/27/1986,7184,8806,8663,14886
6/28/1986,7178,9635,8194,13588
6/29/1986,7324,9641,7861,12805
6/30/1986,7344,9383,7662,12259
7/1/1986,7298,8852,7550,11770
7/2/1986,7410,8383,7829,11755
7/3/1986,7813,8216,8395,12064
7/4/1986,8762,8355,9546,12843
7/5/1986,9816,8913,10941,13970
7/6/1986,10436,9144,13017,15261
7/7/1986,10621,9400,13950,16565
7/8/1986,10676,9575,14402,17611
7/9/1986,10496,9610,14309,18061
7/10/1986,10293,9645,14164,18192
7/11/1986,10342,9800,14036,18244
7/12/1986,10157,10222,14237,19095
7/13/1986,9908,10767,14438,18636
7/14/1986,9721,11101,14706,17826
7/15/1986,9640,11506,14969,17175
7/16/1986,9585,11590,16665,16403
7/17/1986,9423,11816,16545,15716
7/18/1986,9224,11798,15828,15119
7/19/1986,9022,11906,15614,14439
7/20/1986,8897,12099,14903,13942
7/21/1986,8757,12286,14226,13439
7/22/1986,8552,12577,13753,13091
7/23/1986,8402,13667,13558,12957
7/24/1986,9170,14474,13657,12709
7/25/1986,9182,14084,13815,12662
7/26/1986,8892,13433,14702,12519
7/27/1986,8574,13363,15706,13131
7/28/1986,8367,12973,15634,13053
7/29/1986,8349,12722,15292,12850
7/30/1986,8519,12635,15135,13003
7/31/1986,8748,12847,15097,13727
8/1/1986,9015,13282,14979,13873
8/2/1986,9176,13676,14708,13656
8/3/1986,9178,13699,14386,13153
8/4/1986,9102,13676,13935,12451
8/5/1986,8878,13469,13281,11714
8/6/1986,8429,12971,12698,11027
8/7/1986,7892,12501,12114,10373
8/8/1986,7346,11924,11610,9775
8/9/1986,6891,11455,11157,9304
8/10/1986,6552,10998,10737,9126
8/11/1986,6316,10754,10348,8707
8/12/1986,6385,10573,10051,8273
8/13/1986,6536,10583,9925,7916
8/14/1986,6549,10524,10028,7626
8/15/1986,6582,10544,9980,7499
8/16/1986,6646,10568,9669,7403
8/17/1986,6696,10375,9360,7385
8/18/1986,6860,10129,9178,7470
8/19/1986,6914,9570,9059,7450
8/20/1986,6866,8963,8963,7383
8/21/1986,6697,8499,8898,8126
8/22/1986,6383,8161,8817,8314
8/23/1986,6066,7912,8755,7893
8/24/1986,5786,7731,8738,7394
8/25/1986,5552,7526,8731,6983
8/26/1986,5337,7299,8400,6748
8/27/1986,5155,7088,8052,6480
8/28/1986,4989,6881,7751,6243
8/29/1986,4852,6597,7538,6088
8/30/1986,4745,6385,7414,6026
8/31/1986,4672,6527,7488,6031
9/1/1986,4634,9085,7708,6079
9/2/1986,4630,9548,7585,6139
9/3/1986,4614,11984,7308,6271
9/4/1986,4621,11511,7035,6225
9/5/1986,4658,10225,6820,6090
9/6/1986,4693,9001,6639,5971
9/7/1986,4808,8135,6549,5959
9/8/1986,4876,7698,6551,6587
9/9/1986,4834,7547,6482,6548
9/10/1986,4770,7535,6452,6258
9/11/1986,5116,7541,6420,5954
9/12/1986,4839,7460,6332,5624
9/13/1986,4264,7256,6184,5296
9/14/1986,3672,6956,5983,5237
9/15/1986,3168,6576,5738,4906
9/16/1986,2724,6193,5773,4463
9/17/1986,2354,5828,5360,4059
9/18/1986,2081,5501,4838,3734
9/19/1986,1960,5254,4336,3936
9/20/1986,2115,5151,3947,3735
9/21/1986,2487,5218,3734,3543
9/22/1986,2912,5722,3840,3515
9/23/1986,3284,5691,4152,3682
9/24/1986,3983,5551,4605,4002
9/25/1986,5313,5722,4872,4334
9/26/1986,4951,5504,5029,9349
9/27/1986,4239,5144,5061,9280
9/28/1986,3523,4780,5217,8876
9/29/1986,2934,4450,5936,7321
9/30/1986,2520,4157,5627,5793
10/1/1986,2197,3924,5069,4570
10/2/1986,1965,3924,4542,3663
10/3/1986,1817,3768,4132,3003
10/4/1986,1800,3602,4408,2525
10/5/1986,1997,3483,4808,2740
10/6/1986,2571,3469,4807,2596
10/7/1986,2870,4227,4778,2577
10/8/1986,2573,4486,4790,2995
10/9/1986,2198,4260,4841,3250
10/10/1986,1882,3943,4787,3439
10/11/1986,1638,3634,4695,3119
10/12/1986,1440,3355,4527,2699
10/13/1986,1281,3115,4278,2350
10/14/1986,1147,2901,3979,2074
10/15/1986,1032,2703,3660,1857
10/16/1986,934,2523,3344,1681
10/17/1986,849.8,2364,3049,1538
10/18/1986,778.2,2224,2785,1421
10/19/1986,717.8,2103,2560,1324
10/20/1986,667.7,1998,2381,1243
10/21/1986,627.3,1918,2256,1179
10/22/1986,592.6,1854,2160,1133
10/23/1986,562.9,1798,2132,1119
10/24/1986,537.5,1744,2008,1137
10/25/1986,515.9,1693,1871,1118
10/26/1986,497.5,1646,1746,1084
10/27/1986,481.7,1603,1640,1047
10/28/1986,468.2,1564,1552,1010
10/29/1986,459,1530,1480,990.2
10/30/1986,460.8,1510,1422,1121
10/31/1986,493.9,1512,1382,3679
11/1/1986,488.1,1517,1364,5615
11/2/1986,471.5,1524,1354,8724
11/3/1986,454,1515,1335,8246
11/4/1986,438.6,1511,1310,6896
11/5/1986,425.6,1589,1281,5570
11/6/1986,414.8,1555,1252,4499
11/7/1986,405.7,1668,1226,3692
11/8/1986,397.8,1612,1201,3093
11/9/1986,390.9,1519,1227,2648
11/10/1986,430.3,1434,1441,2311
11/11/1986,460.1,1367,1456,2051
11/12/1986,444.1,1317,1488,1845
11/13/1986,419.4,1279,1530,1677
11/14/1986,397.5,1249,1489,1538
11/15/1986,380.8,1224,1419,1423
11/16/1986,367.8,1203,1346,1325
11/17/1986,358.1,1183,1280,1243
11/18/1986,350.6,1166,1222,1173
11/19/1986,344.7,1151,1172,1113
11/20/1986,339.7,1137,1129,1061
11/21/1986,335.4,1124,1092,1016
11/22/1986,331.7,1111,1059,977.1
11/23/1986,328.7,1100,1031,943
11/24/1986,325.7,1088,1007,913
11/25/1986,322.6,1075,986.5,886.5
11/26/1986,319.3,1063,967.7,862.8
11/27/1986,315.9,1051,950.4,841.5
11/28/1986,312.6,1040,934.7,822.3
11/29/1986,309.4,1029,920.9,804.8
11/30/1986,306.3,1018,908.3,789
12/1/1986,303.4,1008,896.4,774.5
12/2/1986,300.7,998.3,885.3,761.1
12/3/1986,300,988.4,875,749
12/4/1986,297.6,978.8,865.1,737.5
12/5/1986,294.6,969.4,855.8,726.5
12/6/1986,291.5,960.2,846.8,716
12/7/1986,288.5,951.1,838.2,706
12/8/1986,285.7,942.3,829.8,696.5
12/9/1986,286.6,933.5,822.7,687.4
12/10/1986,283.9,924.9,816.9,678.7
12/11/1986,280.3,916.5,810,670.4
12/12/1986,276.9,908.2,801.8,662.3
12/13/1986,273.7,900,793.7,654.5
12/14/1986,270.8,892,785.8,646.9
12/15/1986,268.1,884.1,778.3,639.6
12/16/1986,265.6,876.3,771.2,632.5
12/17/1986,263.2,868.6,764.2,625.6
12/18/1986,260.9,861,757.5,620.1
12/19/1986,258.7,853.5,750.9,673.2
12/20/1986,256.5,846.2,744.5,666.7
12/21/1986,254.4,838.9,738.2,645.3
12/22/1986,252.3,831.8,732,656.3
12/23/1986,250.2,824.8,725.8,694.2
12/24/1986,248.2,817.8,719.8,702.9
12/25/1986,246.1,811,713.9,694.2
12/26/1986,244.1,804.2,708,678.3
12/27/1986,242.2,797.5,702.2,659.9
12/28/1986,240.3,790.9,696.5,641.5
12/29/1986,238.3,784.4,690.9,623.8
12/30/1986,236.5,778,685.3,607.1
12/31/1986,234.6,771.7,679.9,591.8
1/1/1987,232.8,765.4,674.5,577.9
1/2/1987,230.9,759.2,669.1,565.4
1/3/1987,229.1,753.1,663.8,554.3
1/4/1987,227.3,747.1,658.7,544.3
1/5/1987,225.6,741.1,653.5,535.3
1/6/1987,223.8,735.3,648.4,527.2
1/7/1987,222.1,729.4,643.3,519.8
1/8/1987,220.4,723.7,638.9,513
1/9/1987,218.7,718,634.4,506.7
1/10/1987,217.1,712.4,629.5,500.9
1/11/1987,215.4,706.9,624.7,495.4
1/12/1987,213.8,701.4,619.9,490.3
1/13/1987,212.2,696,615,485.3
1/14/1987,210.6,690.6,610.2,480.6
1/15/1987,209,685.3,605.3,476.1
1/16/1987,207.5,680.1,600.6,471.7
1/17/1987,205.9,674.9,596,467.5
1/18/1987,204.4,669.8,591.4,463.3
1/19/1987,202.9,664.7,586.9,459.3
1/20/1987,201.4,659.7,582.4,455.4
1/21/1987,199.9,654.7,578,451.5
1/22/1987,198.4,649.8,573.7,447.7
1/23/1987,197,644.9,569.4,444
1/24/1987,195.6,640.1,565.2,440.3
1/25/1987,194.1,635.4,561,436.7
1/26/1987,192.7,630.7,556.8,433.1
1/27/1987,191.3,626,552.7,429.6
1/28/1987,190,621.4,549.9,426.1
1/29/1987,188.6,616.8,949.3,422.7
1/30/1987,187.2,612.3,952.5,419.3
1/31/1987,185.9,607.8,853.9,416.1
2/1/1987,185.4,603.4,752.8,412.8
2/2/1987,184.1,599,675.2,409.5
2/3/1987,182.6,594.7,620.5,406.3
2/4/1987,181.1,590.4,583.6,403.1
2/5/1987,180.1,586.2,558.8,400
2/6/1987,178.9,582,541.9,396.9
2/7/1987,177.4,577.8,529.8,393.8
2/8/1987,176,573.6,520.8,390.8
2/9/1987,174.8,569.5,513.5,387.8
2/10/1987,353.7,567.4,507.5,384.8
2/11/1987,366.9,635.4,502.4,381.8
2/12/1987,333.1,727.9,497.6,378.9
2/13/1987,293.8,796.8,493.2,422.8
2/14/1987,260.9,811.8,489.5,442.7
2/15/1987,236,799.3,485.4,447.9
2/16/1987,217.6,773.6,481.2,444.5
2/17/1987,204.2,742.3,477.5,436.3
2/18/1987,194.1,709.5,473.7,425.9
2/19/1987,186.3,678,470.1,414.7
2/20/1987,180,649.2,466.4,403.7
2/21/1987,174.9,623.8,463,393.4
2/22/1987,170.7,601.5,459.8,384
2/23/1987,167.5,582.2,456.8,375.4
2/24/1987,164.8,565.5,453.4,367.9
2/25/1987,162.2,551.1,450,361.1
2/26/1987,160,538.8,446.6,355.2
2/27/1987,157.8,528.1,443.4,349.8
2/28/1987,155.8,518.9,440.2,345.1
3/1/1987,154,510.9,437.1,340.8
3/2/1987,152.4,503.9,434,337.2
3/3/1987,151.3,497.9,431.2,334.1
3/4/1987,150.7,574.4,428.4,374.1
3/5/1987,150.1,577.7,425.6,371.3
3/6/1987,149.3,559.8,422.8,357.8
3/7/1987,148,538.9,420.1,344.4
